sale_id,customer_id,company_name,store_id,store_name,state,city,product_id,product_name,date,payment_method,amount_brl,pos_terminal,status
SLS-10124,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-ANALYTICS,VendeFácil Analytics,2026-01-30 01:26:07,Boleto Bancário,924.9,Caixa 03,Cancelada
SLS-10125,CUST475,Centro de Aragão Ltda,STR-019,Matriz Serra,ES,Serra,PROD-ANALYTICS,VendeFácil Analytics,2025-01-23 10:21:28,Cartão de Débito,262.54,Caixa 01,Aprovada
SLS-10126,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-ANALYTICS,VendeFácil Analytics,2025-11-08 20:49:19,Cartão de Crédito,896.16,Caixa 03,Aprovada
SLS-10127,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-LOJA,VendeFácil Loja,2025-11-30 01:24:33,Cartão de Crédito,1131.96,Caixa 05,Aprovada
SLS-10128,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-PDV,VendeFácil PDV,2025-09-29 08:20:44,PIX,469.77,Caixa 01,Aprovada
SLS-10129,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-ANALYTICS,VendeFácil Analytics,2025-01-25 02:46:15,Cartão de Débito,624.68,Caixa 01,Aprovada
SLS-10130,CUST1398,Centro de Andrade Ltda,STR-033,Filial Zona Sul Curitiba,PR,Curitiba,PROD-LOJA,VendeFácil Loja,2026-01-29 21:51:15,PIX,941.27,Caixa 03,Aprovada
SLS-10131,CUST1162,Empório Monteiro Eireli,STR-035,Filial Zona Sul Juazeiro do Norte,CE,Juazeiro do Norte,PROD-PAY,VendeFácil Pay,2025-05-28 04:13:07,Cartão de Crédito,2878.37,Caixa 04,Cancelada
SLS-10132,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-ESTOQUE,VendeFácil Estoque,2025-10-07 23:53:16,Cartão de Crédito,511.17,Caixa 02,Aprovada
SLS-10133,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ESTOQUE,VendeFácil Estoque,2025-09-03 00:45:11,PIX,683.52,Caixa 02,Aprovada
SLS-10134,CUST224,Empório Moraes Ltda,STR-043,Filial Bairro Rio Verde,GO,Rio Verde,PROD-LOJA,VendeFácil Loja,2025-08-01 05:53:35,Boleto Bancário,616.54,Caixa 02,Aprovada
SLS-10135,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-LOJA,VendeFácil Loja,2025-06-08 19:44:42,Dinheiro,1099.32,Caixa 02,Aprovada
SLS-10136,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-PDV,VendeFácil PDV,2025-05-03 02:24:08,Cartão de Débito,871.18,Caixa 01,Aprovada
SLS-10137,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PAY,VendeFácil Pay,2026-01-28 19:27:50,Boleto Bancário,1642.12,Caixa 02,Estornada
SLS-10138,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-PDV,VendeFácil PDV,2025-07-02 03:21:02,Cartão de Débito,445.26,Caixa 01,Cancelada
SLS-10139,CUST835,Empório Marques Me,STR-017,Filial Centro Santos,SP,Santos,PROD-PDV,VendeFácil PDV,2025-11-14 03:08:47,PIX,437.64,Caixa 03,Aprovada
SLS-10140,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-PAY,VendeFácil Pay,2025-04-10 17:25:42,Cartão de Débito,208.77,Caixa 02,Aprovada
SLS-10141,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-PAY,VendeFácil Pay,2026-02-02 14:39:11,Cartão de Crédito,619.22,Caixa 08,Cancelada
SLS-10142,CUST1220,Atacado Gonçalves Eireli,STR-048,Matriz Caucaia,CE,Caucaia,PROD-PDV,VendeFácil PDV,2026-01-17 08:15:20,Boleto Bancário,651.03,Caixa 04,Aprovada
SLS-10143,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-LOJA,VendeFácil Loja,2025-04-12 01:31:40,PIX,892.73,Caixa 01,Cancelada
SLS-10144,CUST833,Lojas Azevedo Comercial,STR-023,Filial Centro Taguatinga,DF,Taguatinga,PROD-LOJA,VendeFácil Loja,2025-11-29 12:19:57,Boleto Bancário,1222.2,Caixa 01,Aprovada
SLS-10145,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-ESTOQUE,VendeFácil Estoque,2025-02-19 21:39:01,Dinheiro,1326.5,Caixa 01,Cancelada
SLS-10146,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ANALYTICS,VendeFácil Analytics,2025-10-11 20:04:59,Cartão de Débito,333.83,Caixa 01,Estornada
SLS-10147,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-LOJA,VendeFácil Loja,2025-10-02 15:29:49,Cartão de Débito,433.22,Caixa 02,Aprovada
SLS-10148,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-ESTOQUE,VendeFácil Estoque,2025-12-23 09:24:13,Boleto Bancário,1978.93,Caixa 02,Aprovada
SLS-10149,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-PAY,VendeFácil Pay,2025-07-06 02:44:05,Boleto Bancário,1038.99,Caixa 02,Aprovada
SLS-10150,CUST001,Supermercado Boa Compra,STR-002,Filial Savassi,MG,Belo Horizonte,PROD-LOJA,VendeFácil Loja,2025-06-17 06:43:38,PIX,1355.15,Caixa 05,Cancelada
SLS-10151,CUST717,Rede da Mota S.A.,STR-039,Filial Shopping Cariacica,ES,Cariacica,PROD-PDV,VendeFácil PDV,2025-07-05 04:07:40,PIX,876.31,Caixa 01,Aprovada
SLS-10152,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-PAY,VendeFácil Pay,2025-04-19 21:11:53,PIX,809.93,Caixa 02,Aprovada
SLS-10153,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-PAY,VendeFácil Pay,2025-02-10 19:59:10,Dinheiro,2713.5,Caixa 03,Aprovada
SLS-10154,CUST1637,Atacado Mendonça S.A.,STR-036,Matriz Contagem,MG,Contagem,PROD-LOJA,VendeFácil Loja,2025-02-21 14:41:47,PIX,736.2,Caixa 04,Aprovada
SLS-10155,CUST224,Empório Moraes Ltda,STR-043,Filial Bairro Rio Verde,GO,Rio Verde,PROD-LOJA,VendeFácil Loja,2026-01-15 01:53:42,Cartão de Crédito,466.31,Caixa 05,Aprovada
SLS-10156,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-ANALYTICS,VendeFácil Analytics,2025-01-22 17:05:02,Cartão de Débito,534.19,Caixa 02,Aprovada
SLS-10157,CUST1247,Centro de Aparecida Eireli,STR-011,Filial Shopping Brasília,DF,Brasília,PROD-PAY,VendeFácil Pay,2026-02-11 09:00:50,PIX,1115.51,Caixa 01,Estornada
SLS-10158,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-PDV,VendeFácil PDV,2025-11-19 00:36:47,Boleto Bancário,467.95,Caixa 06,Aprovada
SLS-10159,CUST1247,Centro de Aparecida Eireli,STR-011,Filial Shopping Brasília,DF,Brasília,PROD-PAY,VendeFácil Pay,2025-05-03 14:51:05,PIX,2150.61,Caixa 02,Cancelada
SLS-10160,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-ESTOQUE,VendeFácil Estoque,2025-09-10 19:56:10,Cartão de Crédito,578.46,Caixa 01,Cancelada
SLS-10161,CUST224,Empório Moraes Ltda,STR-043,Filial Bairro Rio Verde,GO,Rio Verde,PROD-ESTOQUE,VendeFácil Estoque,2025-09-28 10:39:25,Cartão de Débito,692.95,Caixa 05,Aprovada
SLS-10162,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-LOJA,VendeFácil Loja,2025-05-08 22:26:30,PIX,1174.66,Caixa 01,Estornada
SLS-10163,CUST717,Rede da Mota S.A.,STR-039,Filial Shopping Cariacica,ES,Cariacica,PROD-PDV,VendeFácil PDV,2025-02-28 14:45:55,Dinheiro,453.23,Caixa 01,Estornada
SLS-10164,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ESTOQUE,VendeFácil Estoque,2025-11-25 21:07:28,PIX,1931.09,Caixa 01,Aprovada
SLS-10165,CUST210,Lojas Cunha Eireli,STR-046,Filial Zona Sul Niterói,RJ,Niterói,PROD-ESTOQUE,VendeFácil Estoque,2025-05-08 01:41:43,PIX,1509.26,Caixa 01,Aprovada
SLS-10166,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-PDV,VendeFácil PDV,2025-10-22 00:06:09,Cartão de Crédito,737.31,Caixa 01,Aprovada
SLS-10167,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-ESTOQUE,VendeFácil Estoque,2025-08-17 05:15:24,Cartão de Crédito,1569.23,Caixa 02,Aprovada
SLS-10168,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-ANALYTICS,VendeFácil Analytics,2025-12-04 18:53:28,Cartão de Débito,560.39,Caixa 04,Estornada
SLS-10169,CUST108,Lojas Abreu Ltda,STR-010,Matriz São Paulo,SP,São Paulo,PROD-ANALYTICS,VendeFácil Analytics,2025-06-30 06:50:41,Cartão de Crédito,592.94,Caixa 02,Aprovada
SLS-10170,CUST008,Auto Peças Central,STR-004,Matriz Ribeirão Preto,SP,Ribeirão Preto,PROD-PDV,VendeFácil PDV,2025-08-10 16:52:42,Cartão de Crédito,383.16,Caixa 01,Estornada
SLS-10171,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-LOJA,VendeFácil Loja,2025-04-15 15:03:05,PIX,1368.25,Caixa 02,Aprovada
SLS-10172,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-ANALYTICS,VendeFácil Analytics,2026-01-29 00:30:04,Boleto Bancário,799.99,Caixa 01,Cancelada
SLS-10173,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-LOJA,VendeFácil Loja,2025-11-26 08:10:01,Boleto Bancário,613.03,Caixa 03,Aprovada
SLS-10174,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-ESTOQUE,VendeFácil Estoque,2025-09-03 08:01:49,Boleto Bancário,1838.16,Caixa 01,Aprovada
SLS-10175,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-ANALYTICS,VendeFácil Analytics,2025-04-23 20:05:18,Dinheiro,699.32,Caixa 01,Aprovada
SLS-10176,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-LOJA,VendeFácil Loja,2025-09-25 09:16:38,PIX,691.71,Caixa 01,Estornada
SLS-10177,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-PDV,VendeFácil PDV,2025-10-18 03:54:00,Cartão de Crédito,835.34,Caixa 01,Aprovada
SLS-10178,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-PAY,VendeFácil Pay,2025-11-11 20:54:49,Dinheiro,2867.05,Caixa 03,Aprovada
SLS-10179,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2025-01-11 11:55:09,Dinheiro,1115.39,Caixa 02,Aprovada
SLS-10180,CUST1187,Mercado Almeida S.A.,STR-031,Filial Centro Vila Velha,ES,Vila Velha,PROD-ESTOQUE,VendeFácil Estoque,2025-02-25 11:09:12,Boleto Bancário,864.24,Caixa 02,Cancelada
SLS-10181,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-ANALYTICS,VendeFácil Analytics,2025-12-09 21:54:09,Dinheiro,644.82,Caixa 01,Aprovada
SLS-10182,CUST1187,Mercado Almeida S.A.,STR-031,Filial Centro Vila Velha,ES,Vila Velha,PROD-ESTOQUE,VendeFácil Estoque,2025-05-06 11:49:21,PIX,1768.12,Caixa 02,Aprovada
SLS-10183,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-PAY,VendeFácil Pay,2025-06-20 17:57:18,Cartão de Crédito,1403.85,Caixa 03,Aprovada
SLS-10184,CUST1490,Mundo da da Mota Me,STR-045,Filial Shopping Vila Velha,ES,Vila Velha,PROD-PDV,VendeFácil PDV,2025-10-17 04:59:16,Cartão de Crédito,571.8,Caixa 01,Aprovada
SLS-10185,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-PAY,VendeFácil Pay,2026-01-14 02:38:36,PIX,2149.26,Caixa 04,Estornada
SLS-10186,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ESTOQUE,VendeFácil Estoque,2025-04-22 13:30:11,PIX,544.56,Caixa 01,Cancelada
SLS-10187,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-LOJA,VendeFácil Loja,2025-11-26 21:25:52,Boleto Bancário,1381.34,Caixa 01,Aprovada
SLS-10188,CUST1271,Mundo da da Cruz Ltda,STR-016,Filial Zona Sul Olinda,PE,Olinda,PROD-PDV,VendeFácil PDV,2025-02-17 09:06:49,Dinheiro,639.92,Caixa 02,Aprovada
SLS-10189,CUST1187,Mercado Almeida S.A.,STR-031,Filial Centro Vila Velha,ES,Vila Velha,PROD-LOJA,VendeFácil Loja,2025-10-05 06:04:53,PIX,1418.11,Caixa 02,Aprovada
SLS-10190,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-LOJA,VendeFácil Loja,2025-02-21 03:13:47,Dinheiro,1037.0,Caixa 03,Aprovada
SLS-10191,CUST001,Supermercado Boa Compra,STR-001,Filial Matriz - Centro BH,MG,Belo Horizonte,PROD-LOJA,VendeFácil Loja,2025-07-02 16:28:11,Dinheiro,1162.49,Caixa 01,Estornada
SLS-10192,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-PAY,VendeFácil Pay,2025-01-11 10:01:18,Cartão de Crédito,632.76,Caixa 03,Aprovada
SLS-10193,CUST1220,Atacado Gonçalves Eireli,STR-048,Matriz Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2025-04-11 07:36:43,Cartão de Crédito,687.62,Caixa 04,Aprovada
SLS-10194,CUST224,Empório Moraes Ltda,STR-043,Filial Bairro Rio Verde,GO,Rio Verde,PROD-ESTOQUE,VendeFácil Estoque,2025-11-13 04:53:51,PIX,665.64,Caixa 06,Aprovada
SLS-10195,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-LOJA,VendeFácil Loja,2025-12-18 15:43:19,Cartão de Crédito,1153.59,Caixa 03,Aprovada
SLS-10196,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-ESTOQUE,VendeFácil Estoque,2025-07-11 01:16:44,Dinheiro,750.89,Caixa 01,Aprovada
SLS-10197,CUST1867,Lojas Teixeira Ltda,STR-006,Matriz Caxias do Sul,RS,Caxias do Sul,PROD-ESTOQUE,VendeFácil Estoque,2025-04-19 02:39:56,Cartão de Crédito,1108.43,Caixa 04,Aprovada
SLS-10198,CUST1490,Mundo da da Mota Me,STR-045,Filial Shopping Vila Velha,ES,Vila Velha,PROD-ESTOQUE,VendeFácil Estoque,2025-05-17 18:56:31,Dinheiro,1806.9,Caixa 02,Aprovada
SLS-10199,CUST1247,Centro de Aparecida Eireli,STR-011,Filial Shopping Brasília,DF,Brasília,PROD-PAY,VendeFácil Pay,2025-09-30 20:39:16,Cartão de Crédito,2961.78,Caixa 02,Aprovada
SLS-10200,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-ANALYTICS,VendeFácil Analytics,2025-05-23 11:29:43,Cartão de Débito,674.4,Caixa 03,Aprovada
SLS-10201,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-LOJA,VendeFácil Loja,2025-07-12 19:29:42,Boleto Bancário,1419.24,Caixa 01,Estornada
SLS-10202,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PDV,VendeFácil PDV,2025-04-28 19:25:32,PIX,652.44,Caixa 01,Estornada
SLS-10203,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-ESTOQUE,VendeFácil Estoque,2025-01-28 18:51:29,Cartão de Crédito,1293.15,Caixa 01,Aprovada
SLS-10204,CUST1271,Mundo da da Cruz Ltda,STR-016,Filial Zona Sul Olinda,PE,Olinda,PROD-PDV,VendeFácil PDV,2025-09-18 22:05:47,Dinheiro,827.59,Caixa 02,Cancelada
SLS-10205,CUST1637,Atacado Mendonça S.A.,STR-036,Matriz Contagem,MG,Contagem,PROD-LOJA,VendeFácil Loja,2025-09-26 19:34:19,PIX,678.22,Caixa 03,Cancelada
SLS-10206,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ESTOQUE,VendeFácil Estoque,2025-01-23 15:34:22,Boleto Bancário,1756.87,Caixa 01,Aprovada
SLS-10207,CUST391,Distribuidora Oliveira Eireli,STR-015,Filial Bairro Anápolis,GO,Anápolis,PROD-PDV,VendeFácil PDV,2025-09-23 05:22:55,Dinheiro,588.87,Caixa 01,Estornada
SLS-10208,CUST1015,Distribuidora Montenegro Me,STR-041,Filial Centro Rio de Janeiro,RJ,Rio de Janeiro,PROD-PDV,VendeFácil PDV,2026-01-13 11:43:04,Boleto Bancário,438.9,Caixa 05,Aprovada
SLS-10209,CUST001,Supermercado Boa Compra,STR-002,Filial Savassi,MG,Belo Horizonte,PROD-PDV,VendeFácil PDV,2026-02-04 00:59:41,PIX,815.96,Caixa 01,Aprovada
SLS-10210,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-PAY,VendeFácil Pay,2025-02-11 03:00:30,Cartão de Crédito,1552.72,Caixa 02,Aprovada
SLS-10211,CUST1162,Empório Monteiro Eireli,STR-035,Filial Zona Sul Juazeiro do Norte,CE,Juazeiro do Norte,PROD-LOJA,VendeFácil Loja,2025-01-30 22:58:06,Dinheiro,418.68,Caixa 02,Aprovada
SLS-10212,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-PDV,VendeFácil PDV,2026-02-11 18:21:02,Cartão de Débito,756.37,Caixa 05,Aprovada
SLS-10213,CUST1867,Lojas Teixeira Ltda,STR-006,Matriz Caxias do Sul,RS,Caxias do Sul,PROD-ESTOQUE,VendeFácil Estoque,2025-11-04 20:59:07,Dinheiro,1200.4,Caixa 04,Cancelada
SLS-10214,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-ESTOQUE,VendeFácil Estoque,2025-03-31 10:31:16,Dinheiro,1416.27,Caixa 01,Aprovada
SLS-10215,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-PDV,VendeFácil PDV,2025-09-17 15:49:35,Boleto Bancário,364.18,Caixa 01,Aprovada
SLS-10216,CUST224,Empório Moraes Ltda,STR-043,Filial Bairro Rio Verde,GO,Rio Verde,PROD-ESTOQUE,VendeFácil Estoque,2025-07-13 12:34:25,Cartão de Débito,622.15,Caixa 06,Cancelada
SLS-10217,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-ESTOQUE,VendeFácil Estoque,2025-07-27 13:45:08,Dinheiro,673.18,Caixa 01,Aprovada
SLS-10218,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-ESTOQUE,VendeFácil Estoque,2025-06-14 13:27:19,PIX,1035.65,Caixa 01,Cancelada
SLS-10219,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-PDV,VendeFácil PDV,2025-10-10 01:26:01,Boleto Bancário,378.64,Caixa 01,Aprovada
SLS-10220,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-PAY,VendeFácil Pay,2025-10-13 16:44:56,Dinheiro,1178.13,Caixa 01,Cancelada
SLS-10221,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-PAY,VendeFácil Pay,2025-04-05 04:34:44,PIX,300.92,Caixa 01,Aprovada
SLS-10222,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-PAY,VendeFácil Pay,2025-03-05 20:14:08,Dinheiro,2320.75,Caixa 01,Estornada
SLS-10223,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-ESTOQUE,VendeFácil Estoque,2025-10-08 17:14:41,Boleto Bancário,1801.88,Caixa 01,Cancelada
SLS-10224,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-ESTOQUE,VendeFácil Estoque,2025-09-28 23:35:00,PIX,1085.57,Caixa 01,Aprovada
SLS-10225,CUST1611,Comércio de Fogaça S.A.,STR-044,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2025-12-23 14:33:59,Dinheiro,1500.08,Caixa 02,Cancelada
SLS-10226,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-LOJA,VendeFácil Loja,2025-07-28 10:50:05,Cartão de Crédito,412.99,Caixa 04,Estornada
SLS-10227,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PAY,VendeFácil Pay,2025-08-09 07:47:12,PIX,1042.56,Caixa 01,Aprovada
SLS-10228,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-PDV,VendeFácil PDV,2025-07-19 10:37:03,Boleto Bancário,434.6,Caixa 03,Aprovada
SLS-10229,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-ANALYTICS,VendeFácil Analytics,2026-02-08 08:20:25,Cartão de Débito,487.95,Caixa 06,Aprovada
SLS-10230,CUST475,Centro de Aragão Ltda,STR-019,Matriz Serra,ES,Serra,PROD-PDV,VendeFácil PDV,2025-12-09 03:04:49,Boleto Bancário,553.73,Caixa 01,Aprovada
SLS-10231,CUST475,Centro de Aragão Ltda,STR-019,Matriz Serra,ES,Serra,PROD-PAY,VendeFácil Pay,2025-09-29 18:23:39,PIX,2420.67,Caixa 01,Aprovada
SLS-10232,CUST1271,Mundo da da Cruz Ltda,STR-016,Filial Zona Sul Olinda,PE,Olinda,PROD-PAY,VendeFácil Pay,2025-09-23 06:29:50,Cartão de Débito,1108.02,Caixa 02,Aprovada
SLS-10233,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-PDV,VendeFácil PDV,2025-12-11 12:22:35,PIX,506.44,Caixa 03,Aprovada
SLS-10234,CUST475,Centro de Aragão Ltda,STR-019,Matriz Serra,ES,Serra,PROD-ESTOQUE,VendeFácil Estoque,2025-04-21 07:36:25,Cartão de Débito,779.55,Caixa 01,Cancelada
SLS-10235,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-PDV,VendeFácil PDV,2025-07-22 08:04:42,Cartão de Crédito,785.21,Caixa 02,Aprovada
SLS-10236,CUST210,Lojas Cunha Eireli,STR-046,Filial Zona Sul Niterói,RJ,Niterói,PROD-ANALYTICS,VendeFácil Analytics,2025-09-27 16:58:58,PIX,631.06,Caixa 03,Aprovada
SLS-10237,CUST1271,Mundo da da Cruz Ltda,STR-016,Filial Zona Sul Olinda,PE,Olinda,PROD-PDV,VendeFácil PDV,2025-11-20 07:12:30,Boleto Bancário,467.06,Caixa 04,Estornada
SLS-10238,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-PDV,VendeFácil PDV,2025-07-28 01:15:55,PIX,866.35,Caixa 010,Cancelada
SLS-10239,CUST1139,Empório Freitas Me,STR-032,Filial Bairro Juiz de Fora,MG,Juiz de Fora,PROD-LOJA,VendeFácil Loja,2025-07-19 03:28:12,Boleto Bancário,1456.42,Caixa 07,Cancelada
SLS-10240,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-PAY,VendeFácil Pay,2025-01-05 00:23:18,Cartão de Crédito,741.94,Caixa 01,Aprovada
SLS-10241,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-LOJA,VendeFácil Loja,2026-02-03 15:06:37,PIX,1000.21,Caixa 01,Aprovada
SLS-10242,CUST1490,Mundo da da Mota Me,STR-045,Filial Shopping Vila Velha,ES,Vila Velha,PROD-LOJA,VendeFácil Loja,2025-08-30 23:11:11,Boleto Bancário,682.91,Caixa 02,Cancelada
SLS-10243,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-ANALYTICS,VendeFácil Analytics,2025-01-02 22:36:43,Cartão de Crédito,524.23,Caixa 03,Aprovada
SLS-10244,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PDV,VendeFácil PDV,2025-02-09 11:19:53,Dinheiro,388.29,Caixa 01,Cancelada
SLS-10245,CUST1015,Distribuidora Montenegro Me,STR-041,Filial Centro Rio de Janeiro,RJ,Rio de Janeiro,PROD-PAY,VendeFácil Pay,2025-05-27 03:57:47,Dinheiro,990.89,Caixa 04,Aprovada
SLS-10246,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-01-14 21:21:21,Cartão de Crédito,1229.74,Caixa 02,Aprovada
SLS-10247,CUST1247,Centro de Aparecida Eireli,STR-011,Filial Shopping Brasília,DF,Brasília,PROD-ESTOQUE,VendeFácil Estoque,2025-04-21 22:05:04,Dinheiro,1243.72,Caixa 01,Aprovada
SLS-10248,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-LOJA,VendeFácil Loja,2025-06-22 15:13:43,PIX,492.37,Caixa 01,Estornada
