customer_id,company_name,cnpj,state,city,segment,plan,main_product,mrr,status,contact_email
CUST164,Rede Camargo Ltda,83.691.725/0001-09,GO,Aparecida de Goiânia,Vestuário,Pro,VendeFácil Loja,1342.06,Ativo,contato@redecamargoltda.com.br
CUST165,Mercado Guerra S.A.,61.532.740/0001-63,PR,Londrina,Alimentação,Enterprise,VendeFácil Pay,2150.92,Ativo,contato@mercadoguerrasa.com.br
CUST166,Mercado Rodrigues S.A.,71.860.534/0001-36,MG,Contagem,Vestuário,Enterprise,VendeFácil Pay,2253.28,Ativo,contato@mercadorodrigue.com.br
CUST167,Empório Souza Comercial,52.046.983/0001-09,DF,Águas Claras,Eletrônicos,Basic,VendeFácil PDV,449.13,Ativo,contato@empóriosouzacom.com.br
CUST168,Centro de Campos Me,65.978.023/0001-10,GO,Goiânia,Automotivo,Enterprise,VendeFácil Pay,2110.17,Ativo,contato@centrodecamposm.com.br
CUST169,Distribuidora das Neves Eireli,51.389.760/0001-73,PE,Recife,Supermercado,Pro,VendeFácil Analytics,1485.47,Ativo,contato@distribuidorada.com.br
CUST170,Lojas Ferreira Me,85.162.473/0001-48,DF,Águas Claras,Farmácia,Basic,VendeFácil PDV,364.42,Ativo,contato@lojasferreirame.com.br
CUST171,Rede Novais Eireli,98.045.273/0001-57,GO,Anápolis,Pet,Enterprise,VendeFácil Pay,2542.78,Ativo,contato@redenovaiseirel.com.br
CUST172,Comércio de da Mata Eireli,45.801.736/0001-05,SP,Campinas,Conveniência,Enterprise,VendeFácil Estoque,3304.33,Ativo,contato@comérciodedamat.com.br
CUST173,Distribuidora Casa Grande Me,01.376.529/0001-77,PE,Jaboatão dos Guararapes,Pet,Pro,VendeFácil Loja,1379.19,Ativo,contato@distribuidoraca.com.br
CUST174,Casa do Freitas Ltda,45.107.862/0001-56,BA,Vitória da Conquista,Conveniência,Pro,VendeFácil Loja,1062.01,Ativo,contato@casadofreitaslt.com.br
CUST175,Lojas Barros Comercial,47.639.851/0001-42,SP,Campinas,Farmácia,Pro,VendeFácil Analytics,922.42,Ativo,contato@lojasbarroscome.com.br
CUST176,Mundo da Cunha Ltda,81.530.264/0001-59,MG,Contagem,Conveniência,Basic,VendeFácil PDV,382.16,Inativo,contato@mundodacunhaltd.com.br
CUST177,Lojas Rios Eireli,40.379.856/0001-34,PR,Cascavel,Construção,Pro,VendeFácil Loja,872.52,Ativo,contato@lojasrioseireli.com.br
CUST178,Rede da Rosa S.A.,32.486.071/0001-32,RS,Porto Alegre,Varejo Cultural,Enterprise,VendeFácil Pay,2314.59,Ativo,contato@rededarosasa.com.br
CUST179,Lojas Souza Me,62.834.170/0001-29,BA,Salvador,Cosméticos,Enterprise,VendeFácil Estoque,3227.14,Ativo,contato@lojassouzame.com.br
CUST180,Rede Gonçalves Eireli,06.937.284/0001-23,DF,Ceilândia,Varejo Cultural,Pro,VendeFácil Loja,804.27,Inativo,contato@redegonçalvesei.com.br
CUST181,Centro de Guerra S.A.,64.130.278/0001-66,SP,Ribeirão Preto,Calçados,Enterprise,VendeFácil Estoque,3454.9,Ativo,contato@centrodeguerras.com.br
CUST182,Empório Marques Comercial,51.670.832/0001-56,BA,Camaçari,Automotivo,Pro,VendeFácil Loja,910.19,Ativo,contato@empóriomarquesc.com.br
CUST183,Distribuidora Guerra Me,81.672.593/0001-34,GO,Goiânia,Supermercado,Pro,VendeFácil Estoque,852.32,Ativo,contato@distribuidoragu.com.br
CUST184,Centro de Vasconcelos Ltda,21.846.795/0001-23,PE,Caruaru,Automotivo,Enterprise,VendeFácil Pay,2418.86,Ativo,contato@centrodevasconc.com.br
CUST185,Centro de Siqueira Me,23.179.645/0001-39,SC,Chapecó,Farmácia,Pro,VendeFácil Loja,1274.75,Ativo,contato@centrodesiqueir.com.br
CUST186,Comércio de Cassiano S.A.,12.734.568/0001-15,MG,Montes Claros,Pet,Enterprise,VendeFácil Pay,1876.69,Ativo,contato@comérciodecassi.com.br
CUST187,Lojas Nunes S.A.,95.813.076/0001-42,PR,Maringá,Varejo Cultural,Basic,VendeFácil PDV,301.55,Ativo,contato@lojasnunessa.com.br
CUST188,Distribuidora Pires Eireli,49.028.761/0001-40,BA,Feira de Santana,Eletrônicos,Enterprise,VendeFácil Pay,2966.7,Ativo,contato@distribuidorapi.com.br
CUST189,Empório Machado Comercial,09.562.847/0001-34,DF,Brasília,Pet,Basic,VendeFácil PDV,391.95,Ativo,contato@empóriomachadoc.com.br
CUST190,Mercado Peixoto Me,86.749.032/0001-00,BA,Camaçari,Calçados,Enterprise,VendeFácil Estoque,2568.31,Ativo,contato@mercadopeixotom.com.br
CUST191,Distribuidora Rezende S.A.,35.741.096/0001-23,RJ,Campos dos Goytacazes,Automotivo,Enterprise,VendeFácil Estoque,3371.63,Ativo,contato@distribuidorare.com.br
CUST192,Empório Fernandes S.A.,18.209.347/0001-04,BA,Camaçari,Eletrônicos,Basic,VendeFácil PDV,379.15,Ativo,contato@empóriofernande.com.br
CUST193,Comércio de Moreira Me,92.586.341/0001-09,SC,Joinville,Farmácia,Enterprise,VendeFácil Pay,2686.51,Ativo,contato@comérciodemorei.com.br
CUST194,Rede Rocha S.A.,90.582.631/0001-59,SC,Joinville,Vestuário,Basic,VendeFácil PDV,329.29,Ativo,contato@rederochasa.com.br
CUST195,Rede da Cunha Eireli,92.504.187/0001-89,ES,Vitória,Alimentação,Enterprise,VendeFácil Estoque,2690.59,Ativo,contato@rededacunhaeire.com.br
CUST196,Casa do Rezende Me,62.184.390/0001-54,ES,Serra,Conveniência,Pro,VendeFácil Loja,905.67,Ativo,contato@casadorezendeme.com.br
CUST197,Casa do Rios Ltda,81.642.059/0001-85,PR,Cascavel,Supermercado,Pro,VendeFácil Loja,1155.14,Ativo,contato@casadoriosltda.com.br
CUST198,Distribuidora Cirino Comercial,35.716.840/0001-30,MG,Contagem,Construção,Basic,VendeFácil PDV,428.93,Cancelado,contato@distribuidoraci.com.br
CUST199,Mercado da Rocha Eireli,18.052.496/0001-02,GO,Rio Verde,Automotivo,Enterprise,VendeFácil Pay,2576.04,Ativo,contato@mercadodarochae.com.br
CUST200,Mercado Garcia Eireli,29.865.417/0001-07,GO,Aparecida de Goiânia,Varejo Cultural,Enterprise,VendeFácil Pay,2465.88,Ativo,contato@mercadogarciaei.com.br
CUST201,Comércio de Macedo Eireli,06.578.132/0001-81,SP,Santos,Calçados,Basic,VendeFácil PDV,400.91,Ativo,contato@comérciodemaced.com.br
CUST202,Empório da Paz Comercial,73.829.165/0001-44,PE,Jaboatão dos Guararapes,Varejo Cultural,Pro,VendeFácil Loja,1442.56,Ativo,contato@empóriodapazcom.com.br
CUST203,Atacado Oliveira Me,79.463.850/0001-86,MG,Contagem,Farmácia,Pro,VendeFácil Loja,866.15,Ativo,contato@atacadooliveira.com.br
CUST204,Empório Costa Me,92.405.387/0001-84,DF,Taguatinga,Varejo Cultural,Basic,VendeFácil PDV,416.55,Ativo,contato@empóriocostame.com.br
CUST205,Centro de Caldeira Eireli,81.409.237/0001-22,ES,Cariacica,Alimentação,Enterprise,VendeFácil Pay,2792.37,Ativo,contato@centrodecaldeir.com.br
CUST206,Centro de Casa Grande Ltda,61.397.208/0001-80,ES,Serra,Alimentação,Enterprise,VendeFácil Estoque,3024.53,Inativo,contato@centrodecasagra.com.br
CUST207,Comércio de Aragão Me,68.513.024/0001-88,ES,Cariacica,Eletrônicos,Pro,VendeFácil Loja,812.76,Ativo,contato@comérciodearagã.com.br
CUST208,Distribuidora Alves Comercial,51.968.704/0001-93,PE,Jaboatão dos Guararapes,Vestuário,Pro,VendeFácil Estoque,850.71,Ativo,contato@distribuidoraal.com.br
CUST209,Rede Melo Eireli,27.840.561/0001-55,CE,Fortaleza,Conveniência,Pro,VendeFácil Loja,1413.47,Ativo,contato@redemeloeireli.com.br
CUST210,Lojas Cunha Eireli,28.609.157/0001-38,RJ,Niterói,Alimentação,Enterprise,VendeFácil Estoque,3133.76,Ativo,contato@lojascunhaeirel.com.br
CUST211,Rede Aragão Me,36.708.952/0001-01,MG,Uberaba,Varejo Cultural,Enterprise,VendeFácil Estoque,3051.34,Cancelado,contato@redearagãome.com.br
CUST212,Casa do Moraes S.A.,93.278.064/0001-30,DF,Águas Claras,Vestuário,Enterprise,VendeFácil Pay,2134.84,Cancelado,contato@casadomoraessa.com.br
CUST213,Centro de Oliveira Comercial,62.148.097/0001-31,SC,Criciúma,Automotivo,Pro,VendeFácil Analytics,1427.08,Ativo,contato@centrodeoliveir.com.br
CUST214,Casa do Melo Me,06.527.984/0001-40,BA,Feira de Santana,Vestuário,Enterprise,VendeFácil Pay,1993.76,Ativo,contato@casadomelome.com.br
CUST215,Lojas Ferreira Me,31.580.249/0001-47,CE,Fortaleza,Calçados,Enterprise,VendeFácil Pay,2991.63,Ativo,contato@lojasferreirame.com.br
CUST216,Casa do Cavalcanti Me,79.261.034/0001-90,PE,Jaboatão dos Guararapes,Pet,Basic,VendeFácil PDV,489.28,Ativo,contato@casadocavalcant.com.br
CUST217,Distribuidora da Rocha Me,30.982.574/0001-73,MG,Uberaba,Supermercado,Pro,VendeFácil Analytics,1226.51,Ativo,contato@distribuidorada.com.br
CUST218,Lojas Melo S.A.,40.326.851/0001-43,RS,Porto Alegre,Varejo Cultural,Basic,VendeFácil PDV,467.84,Ativo,contato@lojasmelosa.com.br
CUST219,Casa do Campos Eireli,56.893.720/0001-88,MG,Ouro Preto,Automotivo,Enterprise,VendeFácil Estoque,3229.78,Ativo,contato@casadocamposeir.com.br
CUST220,Centro de Monteiro Comercial,75.460.381/0001-90,GO,Goiânia,Farmácia,Basic,VendeFácil PDV,351.18,Ativo,contato@centrodemonteir.com.br
CUST221,Comércio de Pereira Eireli,28.490.563/0001-24,CE,Sobral,Farmácia,Pro,VendeFácil Loja,966.35,Ativo,contato@comérciodeperei.com.br
CUST222,Centro de da Rocha Ltda,47.615.328/0001-86,ES,Cariacica,Farmácia,Basic,VendeFácil PDV,467.34,Ativo,contato@centrodedarocha.com.br
CUST223,Empório Aparecida S.A.,56.490.831/0001-43,ES,Vila Velha,Calçados,Pro,VendeFácil Estoque,939.33,Ativo,contato@empórioaparecid.com.br
CUST224,Empório Moraes Ltda,20.964.385/0001-14,GO,Rio Verde,Alimentação,Enterprise,VendeFácil Estoque,2969.14,Ativo,contato@empóriomoraeslt.com.br
CUST225,Empório Azevedo Me,35.894.012/0001-91,CE,Fortaleza,Pet,Pro,VendeFácil Analytics,882.65,Ativo,contato@empórioazevedom.com.br
CUST226,Distribuidora Machado Comercial,59.760.412/0001-72,DF,Brasília,Varejo Cultural,Basic,VendeFácil PDV,368.96,Ativo,contato@distribuidorama.com.br
CUST227,Lojas Fonseca Eireli,65.410.893/0001-99,DF,Ceilândia,Alimentação,Basic,VendeFácil PDV,370.46,Ativo,contato@lojasfonsecaeir.com.br
CUST228,Casa do Moreira Ltda,68.129.375/0001-90,DF,Águas Claras,Conveniência,Pro,VendeFácil Estoque,1277.47,Ativo,contato@casadomoreiralt.com.br
CUST229,Atacado da Paz Comercial,73.190.862/0001-06,PR,Londrina,Supermercado,Pro,VendeFácil Estoque,1325.76,Ativo,contato@atacadodapazcom.com.br
CUST230,Empório Macedo Ltda,15.870.429/0001-07,BA,Camaçari,Construção,Basic,VendeFácil PDV,450.66,Ativo,contato@empóriomacedolt.com.br
CUST231,Mundo da Castro Eireli,25.301.847/0001-37,ES,Serra,Construção,Basic,VendeFácil PDV,459.87,Ativo,contato@mundodacastroei.com.br
CUST232,Centro de Alves Me,58.934.106/0001-42,BA,Vitória da Conquista,Alimentação,Pro,VendeFácil Analytics,1369.05,Ativo,contato@centrodealvesme.com.br
CUST233,Centro de das Neves Me,67.983.405/0001-68,SP,Bauru,Farmácia,Pro,VendeFácil Analytics,1301.84,Ativo,contato@centrodedasneve.com.br
CUST234,Rede Dias Eireli,17.854.296/0001-00,SC,Florianópolis,Farmácia,Pro,VendeFácil Loja,1262.64,Ativo,contato@redediaseireli.com.br
CUST235,Empório Porto Comercial,92.834.057/0001-04,RJ,Nova Iguaçu,Automotivo,Pro,VendeFácil Loja,1112.99,Ativo,contato@empórioportocom.com.br
CUST236,Empório Cassiano Comercial,42.875.163/0001-68,BA,Vitória da Conquista,Conveniência,Basic,VendeFácil PDV,315.01,Ativo,contato@empóriocassiano.com.br
CUST237,Casa do da Paz Ltda,14.358.296/0001-21,DF,Taguatinga,Supermercado,Pro,VendeFácil Estoque,1301.64,Ativo,contato@casadodapazltda.com.br
CUST238,Rede da Rosa Ltda,98.145.760/0001-91,RJ,Rio de Janeiro,Vestuário,Enterprise,VendeFácil Estoque,2486.13,Ativo,contato@rededarosaltda.com.br
CUST239,Distribuidora Ribeiro Comercial,95.067.842/0001-77,GO,Aparecida de Goiânia,Conveniência,Pro,VendeFácil Analytics,1561.62,Ativo,contato@distribuidorari.com.br
CUST240,Distribuidora Vargas Ltda,94.368.701/0001-21,RJ,Campos dos Goytacazes,Varejo Cultural,Pro,VendeFácil Analytics,1085.79,Ativo,contato@distribuidorava.com.br
CUST241,Atacado Pires Me,84.931.625/0001-67,DF,Taguatinga,Automotivo,Enterprise,VendeFácil Pay,2341.78,Ativo,contato@atacadopiresme.com.br
CUST242,Casa do Barbosa S.A.,02.736.514/0001-35,DF,Águas Claras,Vestuário,Enterprise,VendeFácil Pay,2199.81,Inativo,contato@casadobarbosasa.com.br
CUST243,Distribuidora Pereira Me,25.879.314/0001-37,SP,Ribeirão Preto,Farmácia,Pro,VendeFácil Analytics,979.49,Ativo,contato@distribuidorape.com.br
CUST244,Atacado Moraes S.A.,81.593.026/0001-92,ES,Serra,Calçados,Basic,VendeFácil PDV,410.0,Ativo,contato@atacadomoraessa.com.br
CUST245,Lojas da Cruz S.A.,21.093.457/0001-68,DF,Taguatinga,Varejo Cultural,Enterprise,VendeFácil Pay,2113.94,Cancelado,contato@lojasdacruzsa.com.br
CUST246,Centro de Castro S.A.,59.361.748/0001-62,PE,Recife,Varejo Cultural,Enterprise,VendeFácil Pay,2601.19,Ativo,contato@centrodecastros.com.br
CUST247,Casa do das Neves Comercial,70.134.698/0001-13,GO,Goiânia,Farmácia,Pro,VendeFácil Loja,1078.71,Ativo,contato@casadodasnevesc.com.br
CUST248,Distribuidora Pacheco Eireli,50.823.491/0001-49,BA,Camaçari,Cosméticos,Basic,VendeFácil PDV,325.07,Ativo,contato@distribuidorapa.com.br
CUST249,Lojas Nascimento Eireli,01.682.537/0001-41,PE,Olinda,Alimentação,Enterprise,VendeFácil Pay,2695.71,Ativo,contato@lojasnascimento.com.br
CUST250,Empório Aparecida S.A.,60.324.981/0001-54,CE,Fortaleza,Farmácia,Enterprise,VendeFácil Pay,2014.22,Ativo,contato@empórioaparecid.com.br
CUST251,Centro de Montenegro Me,78.469.503/0001-06,SC,Criciúma,Construção,Basic,VendeFácil PDV,350.12,Ativo,contato@centrodemontene.com.br
CUST252,Lojas Brito Comercial,65.842.197/0001-51,RJ,Nova Iguaçu,Construção,Enterprise,VendeFácil Pay,2546.87,Ativo,contato@lojasbritocomer.com.br
CUST253,Empório Moraes Comercial,68.079.124/0001-48,GO,Aparecida de Goiânia,Alimentação,Enterprise,VendeFácil Estoque,2899.17,Inativo,contato@empóriomoraesco.com.br
CUST254,Atacado Moreira S.A.,72.894.613/0001-20,MG,Belo Horizonte,Farmácia,Basic,VendeFácil PDV,489.71,Ativo,contato@atacadomoreiras.com.br
CUST255,Centro de Pimenta Me,45.789.230/0001-10,GO,Rio Verde,Cosméticos,Enterprise,VendeFácil Estoque,1948.46,Inativo,contato@centrodepimenta.com.br
CUST256,Atacado Freitas Eireli,51.642.038/0001-07,ES,Serra,Automotivo,Pro,VendeFácil Estoque,1273.05,Ativo,contato@atacadofreitase.com.br
CUST257,Empório Rezende Comercial,93.048.157/0001-78,SP,São Paulo,Alimentação,Pro,VendeFácil Analytics,1161.72,Ativo,contato@empóriorezendec.com.br
CUST258,Mundo da Rodrigues S.A.,30.178.926/0001-32,RJ,Petrópolis,Calçados,Pro,VendeFácil Loja,1313.94,Inativo,contato@mundodarodrigue.com.br
CUST259,Atacado Cassiano Eireli,63.947.802/0001-23,SC,Criciúma,Eletrônicos,Basic,VendeFácil PDV,363.82,Ativo,contato@atacadocassiano.com.br
CUST260,Rede Carvalho Eireli,83.579.461/0001-98,RS,Caxias do Sul,Farmácia,Basic,VendeFácil PDV,358.04,Ativo,contato@redecarvalhoeir.com.br
CUST261,Lojas Cavalcanti Eireli,78.542.930/0001-64,RS,Caxias do Sul,Varejo Cultural,Enterprise,VendeFácil Pay,2809.58,Ativo,contato@lojascavalcanti.com.br
CUST262,Mundo da da Cruz Comercial,48.912.567/0001-60,CE,Sobral,Automotivo,Pro,VendeFácil Loja,1148.16,Ativo,contato@mundodadacruzco.com.br
CUST263,Casa do Santos Comercial,75.924.680/0001-39,PE,Jaboatão dos Guararapes,Vestuário,Enterprise,VendeFácil Pay,2294.05,Ativo,contato@casadosantoscom.com.br
CUST264,Lojas Oliveira Me,86.972.150/0001-82,ES,Cariacica,Construção,Enterprise,VendeFácil Pay,1811.45,Ativo,contato@lojasoliveirame.com.br
CUST265,Centro de da Paz S.A.,15.782.390/0001-76,DF,Ceilândia,Pet,Pro,VendeFácil Loja,831.67,Ativo,contato@centrodedapazsa.com.br
CUST266,Centro de Nascimento Me,48.910.765/0001-95,SC,Criciúma,Construção,Basic,VendeFácil PDV,377.27,Ativo,contato@centrodenascime.com.br
CUST267,Empório Aragão Comercial,83.906.724/0001-26,GO,Goiânia,Alimentação,Basic,VendeFácil PDV,378.78,Ativo,contato@empórioaragãoco.com.br
CUST268,Mercado Melo Ltda,12.049.365/0001-90,SC,Joinville,Vestuário,Enterprise,VendeFácil Pay,2512.77,Ativo,contato@mercadomeloltda.com.br
CUST269,Centro de Rezende S.A.,34.527.086/0001-27,RJ,Nova Iguaçu,Varejo Cultural,Pro,VendeFácil Analytics,1239.5,Ativo,contato@centroderezende.com.br
CUST270,Atacado Oliveira Comercial,38.019.674/0001-00,SC,Criciúma,Varejo Cultural,Pro,VendeFácil Estoque,1005.42,Ativo,contato@atacadooliveira.com.br
CUST271,Casa do Viana Ltda,72.406.851/0001-40,SC,Criciúma,Eletrônicos,Enterprise,VendeFácil Pay,2485.79,Ativo,contato@casadovianaltda.com.br
CUST272,Mercado da Paz Comercial,78.914.320/0001-44,SC,Blumenau,Conveniência,Basic,VendeFácil PDV,495.98,Ativo,contato@mercadodapazcom.com.br
CUST273,Rede Camargo Eireli,52.798.106/0001-86,PE,Olinda,Conveniência,Enterprise,VendeFácil Pay,2608.69,Ativo,contato@redecamargoeire.com.br
CUST274,Lojas Fernandes S.A.,43.295.867/0001-24,RJ,Campos dos Goytacazes,Conveniência,Enterprise,VendeFácil Estoque,2891.58,Ativo,contato@lojasfernandess.com.br
CUST275,Mundo da Duarte S.A.,16.978.320/0001-50,MG,Uberlândia,Vestuário,Basic,VendeFácil PDV,388.21,Ativo,contato@mundodaduartesa.com.br
CUST276,Comércio de Abreu Comercial,46.372.598/0001-40,BA,Camaçari,Calçados,Enterprise,VendeFácil Estoque,1999.65,Ativo,contato@comérciodeabreu.com.br
CUST277,Centro de Silveira Me,90.452.186/0001-02,SC,Chapecó,Eletrônicos,Pro,VendeFácil Analytics,1085.31,Ativo,contato@centrodesilveir.com.br
CUST278,Atacado Campos Comercial,74.235.896/0001-24,CE,Juazeiro do Norte,Conveniência,Enterprise,VendeFácil Estoque,2989.19,Ativo,contato@atacadocamposco.com.br
CUST279,Atacado Campos Me,45.316.789/0001-22,PE,Jaboatão dos Guararapes,Vestuário,Pro,VendeFácil Loja,1190.66,Ativo,contato@atacadocamposme.com.br
CUST280,Centro de Souza Me,95.684.310/0001-89,DF,Taguatinga,Calçados,Enterprise,VendeFácil Estoque,2682.4,Ativo,contato@centrodesouzame.com.br
CUST281,Mundo da Rodrigues Me,91.745.206/0001-04,PR,Curitiba,Cosméticos,Enterprise,VendeFácil Estoque,2769.11,Inativo,contato@mundodarodrigue.com.br
CUST282,Casa do Camargo Me,08.346.157/0001-85,RJ,Petrópolis,Supermercado,Pro,VendeFácil Loja,1468.72,Ativo,contato@casadocamargome.com.br
CUST283,Centro de Moreira Me,71.354.902/0001-74,DF,Águas Claras,Vestuário,Pro,VendeFácil Estoque,1288.17,Ativo,contato@centrodemoreira.com.br
CUST284,Centro de Machado S.A.,07.243.598/0001-99,RJ,Rio de Janeiro,Cosméticos,Enterprise,VendeFácil Estoque,2838.93,Ativo,contato@centrodemachado.com.br
CUST285,Distribuidora Martins S.A.,40.628.153/0001-00,ES,Vila Velha,Supermercado,Basic,VendeFácil PDV,382.66,Ativo,contato@distribuidorama.com.br
CUST286,Casa do Lima S.A.,51.073.628/0001-58,MG,Juiz de Fora,Pet,Enterprise,VendeFácil Estoque,3396.05,Inativo,contato@casadolimasa.com.br
CUST287,Rede Cirino S.A.,26.538.740/0001-70,PR,Maringá,Construção,Enterprise,VendeFácil Estoque,1994.66,Ativo,contato@redecirinosa.com.br
CUST288,Mercado Rodrigues Eireli,82.501.439/0001-62,CE,Fortaleza,Alimentação,Pro,VendeFácil Analytics,1511.68,Ativo,contato@mercadorodrigue.com.br
CUST289,Rede Cardoso Comercial,30.829.456/0001-20,PE,Jaboatão dos Guararapes,Calçados,Pro,VendeFácil Loja,1413.72,Ativo,contato@redecardosocome.com.br
CUST290,Casa do Garcia S.A.,39.721.654/0001-40,SP,Santos,Construção,Pro,VendeFácil Analytics,1591.82,Ativo,contato@casadogarciasa.com.br
CUST291,Casa do Teixeira Me,10.648.975/0001-84,CE,Sobral,Construção,Pro,VendeFácil Estoque,1275.73,Ativo,contato@casadoteixeiram.com.br
CUST292,Comércio de Brito S.A.,90.745.812/0001-59,DF,Taguatinga,Supermercado,Enterprise,VendeFácil Estoque,2439.38,Ativo,contato@comérciodebrito.com.br
CUST293,Distribuidora Aparecida S.A.,67.341.052/0001-00,GO,Rio Verde,Pet,Enterprise,VendeFácil Pay,2259.1,Ativo,contato@distribuidoraap.com.br
CUST294,Casa do da Rocha Me,35.812.649/0001-91,RJ,Volta Redonda,Varejo Cultural,Pro,VendeFácil Estoque,754.44,Ativo,contato@casadodarochame.com.br
CUST295,Empório da Rosa S.A.,40.256.398/0001-46,SC,Blumenau,Cosméticos,Enterprise,VendeFácil Estoque,2816.6,Ativo,contato@empóriodarosasa.com.br
CUST296,Atacado Ferreira Ltda,68.573.914/0001-85,MG,Uberlândia,Automotivo,Pro,VendeFácil Loja,911.8,Ativo,contato@atacadoferreira.com.br
CUST297,Casa do Garcia S.A.,28.716.953/0001-70,ES,Serra,Varejo Cultural,Enterprise,VendeFácil Pay,2109.19,Cancelado,contato@casadogarciasa.com.br
CUST298,Centro de Araújo S.A.,86.947.130/0001-51,PE,Olinda,Pet,Enterprise,VendeFácil Estoque,2778.78,Ativo,contato@centrodearaújos.com.br
CUST299,Distribuidora da Cunha Comercial,35.192.074/0001-51,RS,Santa Maria,Farmácia,Enterprise,VendeFácil Pay,2425.45,Ativo,contato@distribuidorada.com.br
CUST300,Lojas da Mata Me,60.174.593/0001-34,SP,São Paulo,Eletrônicos,Enterprise,VendeFácil Pay,2083.02,Ativo,contato@lojasdamatame.com.br
CUST301,Distribuidora Costela Comercial,54.016.738/0001-76,CE,Sobral,Farmácia,Enterprise,VendeFácil Estoque,2228.64,Ativo,contato@distribuidoraco.com.br
CUST302,Mercado Sampaio Comercial,93.614.257/0001-14,PE,Recife,Automotivo,Pro,VendeFácil Estoque,1083.61,Ativo,contato@mercadosampaioc.com.br
CUST303,Comércio de Martins Comercial,85.426.731/0001-56,PE,Olinda,Calçados,Basic,VendeFácil PDV,379.19,Ativo,contato@comérciodemarti.com.br
CUST304,Mercado Brito Ltda,75.326.908/0001-99,SP,São Paulo,Pet,Pro,VendeFácil Loja,1290.27,Ativo,contato@mercadobritoltd.com.br
CUST305,Mundo da Câmara Me,20.476.531/0001-62,PE,Recife,Construção,Pro,VendeFácil Analytics,984.99,Ativo,contato@mundodacâmarame.com.br
